Name,Sequence Name,Length,Direction,Document Name,Type,Source
putative ORF,Cruci_CruV_374,471,reverse,Cruci_CruV_374,CDS,Geneious
putative ORF,Cruci_CruV_375,444,forward,Cruci_CruV_375,CDS,Geneious
putative ORF,Cruci_CruV_377,579,reverse,Cruci_CruV_377,CDS,Geneious
putative ORF,Cruci_CruV_377,558,forward,Cruci_CruV_377,CDS,Geneious
putative ORF,Cruci_CruV_377,522,reverse,Cruci_CruV_377,CDS,Geneious
putative ORF,Cruci_CruV_378,381,forward,Cruci_CruV_378,CDS,Geneious
putative ORF,Cruci_CruV_378,309,forward,Cruci_CruV_378,CDS,Geneious
putative ORF,Cruci_CruV_379,594,reverse,Cruci_CruV_379,CDS,Geneious
putative ORF,Cruci_CruV_380,573,forward,Cruci_CruV_380,CDS,Geneious
putative ORF,Cruci_CruV_381,705,forward,Cruci_CruV_381,CDS,Geneious
putative ORF,Cruci_CruV_381,309,forward,Cruci_CruV_381,CDS,Geneious
putative ORF,Cruci_CruV_382,366,reverse,Cruci_CruV_382,CDS,Geneious
putative ORF,Cruci_CruV_383,492,forward,Cruci_CruV_383,CDS,Geneious
putative ORF,Cruci_CruV_384,483,forward,Cruci_CruV_384,CDS,Geneious
putative ORF,Cruci_CruV_384,408,forward,Cruci_CruV_384,CDS,Geneious
putative ORF,Cruci_CruV_384,324,forward,Cruci_CruV_384,CDS,Geneious
putative ORF,Cruci_CruV_384,321,forward,Cruci_CruV_384,CDS,Geneious
putative ORF,Cruci_CruV_385,621,reverse,Cruci_CruV_385,CDS,Geneious
putative ORF,Cruci_CruV_385,390,reverse,Cruci_CruV_385,CDS,Geneious
putative ORF,Cruci_CruV_385,378,reverse,Cruci_CruV_385,CDS,Geneious
putative ORF,Cruci_CruV_385,315,forward,Cruci_CruV_385,CDS,Geneious
putative ORF,Cruci_CruV_385,306,reverse,Cruci_CruV_385,CDS,Geneious
putative ORF,Cruci_CruV_386,513,forward,Cruci_CruV_386,CDS,Geneious
putative ORF,Cruci_CruV_389,369,reverse,Cruci_CruV_389,CDS,Geneious
putative ORF,Cruci_CruV_391,534,reverse,Cruci_CruV_391,CDS,Geneious
putative ORF,Cruci_CruV_392,609,forward,Cruci_CruV_392,CDS,Geneious
putative ORF,Cruci_CruV_392,366,forward,Cruci_CruV_392,CDS,Geneious
putative ORF,Cruci_CruV_393,318,reverse,Cruci_CruV_393,CDS,Geneious
putative ORF,Cruci_CruV_394,450,reverse,Cruci_CruV_394,CDS,Geneious
putative ORF,Cruci_CruV_396,621,reverse,Cruci_CruV_396,CDS,Geneious
putative ORF,Cruci_CruV_396,462,forward,Cruci_CruV_396,CDS,Geneious
putative ORF,Cruci_CruV_396,426,forward,Cruci_CruV_396,CDS,Geneious
putative ORF,Cruci_CruV_396,387,forward,Cruci_CruV_396,CDS,Geneious
putative ORF,Cruci_CruV_397,723,forward,Cruci_CruV_397,CDS,Geneious
putative ORF,Cruci_CruV_398,381,reverse,Cruci_CruV_398,CDS,Geneious
putative ORF,Cruci_CruV_398,324,reverse,Cruci_CruV_398,CDS,Geneious
putative ORF,Cruci_CruV_399,672,reverse,Cruci_CruV_399,CDS,Geneious
putative ORF,Cruci_CruV_399,492,reverse,Cruci_CruV_399,CDS,Geneious
putative ORF,Cruci_CruV_399,441,forward,Cruci_CruV_399,CDS,Geneious
putative ORF,Cruci_CruV_399,339,forward,Cruci_CruV_399,CDS,Geneious
putative ORF,Cruci_CruV_399,321,reverse,Cruci_CruV_399,CDS,Geneious
putative ORF,Cruci_CruV_401,567,forward,Cruci_CruV_401,CDS,Geneious
putative ORF,Cruci_CruV_401,381,forward,Cruci_CruV_401,CDS,Geneious
putative ORF,Cruci_CruV_401,306,reverse,Cruci_CruV_401,CDS,Geneious
putative ORF,Cruci_CruV_402,480,forward,Cruci_CruV_402,CDS,Geneious
putative ORF,Cruci_CruV_402,462,forward,Cruci_CruV_402,CDS,Geneious
putative ORF,Cruci_CruV_404,414,forward,Cruci_CruV_404,CDS,Geneious
putative ORF,Cruci_CruV_405,600,forward,Cruci_CruV_405,CDS,Geneious
putative ORF,Cruci_CruV_405,420,reverse,Cruci_CruV_405,CDS,Geneious
putative ORF,Cruci_CruV_405,357,reverse,Cruci_CruV_405,CDS,Geneious
putative ORF,Cruci_CruV_406,420,forward,Cruci_CruV_406,CDS,Geneious
putative ORF,Cruci_CruV_406,330,reverse,Cruci_CruV_406,CDS,Geneious
putative ORF,Cruci_CruV_406,309,reverse,Cruci_CruV_406,CDS,Geneious
putative ORF,Cruci_CruV_407,420,forward,Cruci_CruV_407,CDS,Geneious
putative ORF,Cruci_CruV_407,330,reverse,Cruci_CruV_407,CDS,Geneious
putative ORF,Cruci_CruV_407,309,reverse,Cruci_CruV_407,CDS,Geneious
putative ORF,Cruci_CruV_408,513,reverse,Cruci_CruV_408,CDS,Geneious
putative ORF,Cruci_CruV_408,504,forward,Cruci_CruV_408,CDS,Geneious
putative ORF,Cruci_CruV_409,924,forward,Cruci_CruV_409,CDS,Geneious
putative ORF,Cruci_CruV_409,354,forward,Cruci_CruV_409,CDS,Geneious
putative ORF,Cruci_CruV_410,924,forward,Cruci_CruV_410,CDS,Geneious
putative ORF,Cruci_CruV_410,354,forward,Cruci_CruV_410,CDS,Geneious
putative ORF,Cruci_CruV_411,897,forward,Cruci_CruV_411,CDS,Geneious
putative ORF,Cruci_CruV_411,354,forward,Cruci_CruV_411,CDS,Geneious
putative ORF,Cruci_CruV_412,423,forward,Cruci_CruV_412,CDS,Geneious
putative ORF,Cruci_CruV_412,423,reverse,Cruci_CruV_412,CDS,Geneious
putative ORF,Cruci_CruV_412,357,reverse,Cruci_CruV_412,CDS,Geneious
putative ORF,Cruci_CruV_413,471,reverse,Cruci_CruV_413,CDS,Geneious
putative ORF,Cruci_CruV_414,699,forward,Cruci_CruV_414,CDS,Geneious
putative ORF,Cruci_CruV_414,459,reverse,Cruci_CruV_414,CDS,Geneious
putative ORF,Cruci_CruV_415,573,forward,Cruci_CruV_415,CDS,Geneious
putative ORF,Cruci_CruV_415,342,forward,Cruci_CruV_415,CDS,Geneious
putative ORF,Cruci_CruV_416,555,reverse,Cruci_CruV_416,CDS,Geneious
putative ORF,Cruci_CruV_416,327,forward,Cruci_CruV_416,CDS,Geneious
putative ORF,Cruci_CruV_417,462,reverse,Cruci_CruV_417,CDS,Geneious
putative ORF,Cruci_CruV_418,768,reverse,Cruci_CruV_418,CDS,Geneious
putative ORF,Cruci_CruV_418,474,reverse,Cruci_CruV_418,CDS,Geneious
putative ORF,Cruci_CruV_418,399,reverse,Cruci_CruV_418,CDS,Geneious
putative ORF,Cruci_CruV_418,390,forward,Cruci_CruV_418,CDS,Geneious
putative ORF,Cruci_CruV_418,375,forward,Cruci_CruV_418,CDS,Geneious
putative ORF,Cruci_CruV_419,609,reverse,Cruci_CruV_419,CDS,Geneious
putative ORF,Cruci_CruV_419,552,forward,Cruci_CruV_419,CDS,Geneious
putative ORF,Cruci_CruV_419,519,forward,Cruci_CruV_419,CDS,Geneious
putative ORF,Cruci_CruV_419,303,forward,Cruci_CruV_419,CDS,Geneious
putative ORF,Cruci_CruV_421,567,forward,Cruci_CruV_421,CDS,Geneious
putative ORF,Cruci_CruV_421,552,forward,Cruci_CruV_421,CDS,Geneious
putative ORF,Cruci_CruV_421,459,reverse,Cruci_CruV_421,CDS,Geneious
putative ORF,Cruci_CruV_421,384,reverse,Cruci_CruV_421,CDS,Geneious
putative ORF,Cruci_CruV_421,315,reverse,Cruci_CruV_421,CDS,Geneious
putative ORF,Cruci_CruV_422,513,reverse,Cruci_CruV_422,CDS,Geneious
putative ORF,Cruci_CruV_422,468,reverse,Cruci_CruV_422,CDS,Geneious
putative ORF,Cruci_CruV_423,747,forward,Cruci_CruV_423,CDS,Geneious
putative ORF,Cruci_CruV_423,597,forward,Cruci_CruV_423,CDS,Geneious
putative ORF,Cruci_CruV_423,435,forward,Cruci_CruV_423,CDS,Geneious
putative ORF,Cruci_CruV_423,390,reverse,Cruci_CruV_423,CDS,Geneious
putative ORF,Cruci_CruV_423,375,forward,Cruci_CruV_423,CDS,Geneious
putative ORF,Cruci_CruV_424,693,reverse,Cruci_CruV_424,CDS,Geneious
putative ORF,Cruci_CruV_424,531,forward,Cruci_CruV_424,CDS,Geneious
putative ORF,Cruci_CruV_425,621,reverse,Cruci_CruV_425,CDS,Geneious
putative ORF,Cruci_CruV_425,573,reverse,Cruci_CruV_425,CDS,Geneious
putative ORF,Cruci_CruV_425,360,reverse,Cruci_CruV_425,CDS,Geneious
putative ORF,Cruci_CruV_425,318,reverse,Cruci_CruV_425,CDS,Geneious
putative ORF,Cruci_CruV_426,1050,forward,Cruci_CruV_426,CDS,Geneious
putative ORF,Cruci_CruV_427,579,reverse,Cruci_CruV_427,CDS,Geneious
putative ORF,Cruci_CruV_428,612,reverse,Cruci_CruV_428,CDS,Geneious
putative ORF,Cruci_CruV_428,396,reverse,Cruci_CruV_428,CDS,Geneious
putative ORF,Cruci_CruV_428,342,reverse,Cruci_CruV_428,CDS,Geneious
putative ORF,Cruci_CruV_429,843,reverse,Cruci_CruV_429,CDS,Geneious
putative ORF,Cruci_CruV_429,630,reverse,Cruci_CruV_429,CDS,Geneious
putative ORF,Cruci_CruV_429,447,forward,Cruci_CruV_429,CDS,Geneious
putative ORF,Cruci_CruV_430,420,reverse,Cruci_CruV_430,CDS,Geneious
putative ORF,Cruci_CruV_430,387,forward,Cruci_CruV_430,CDS,Geneious
putative ORF,Cruci_CruV_430,357,forward,Cruci_CruV_430,CDS,Geneious
putative ORF,Cruci_CruV_430,345,reverse,Cruci_CruV_430,CDS,Geneious
putative ORF,Cruci_CruV_431,489,forward,Cruci_CruV_431,CDS,Geneious
putative ORF,Cruci_CruV_431,420,forward,Cruci_CruV_431,CDS,Geneious
putative ORF,Cruci_CruV_432,771,reverse,Cruci_CruV_432,CDS,Geneious
putative ORF,Cruci_CruV_432,396,forward,Cruci_CruV_432,CDS,Geneious
putative ORF,Cruci_CruV_432,360,forward,Cruci_CruV_432,CDS,Geneious
putative ORF,Cruci_CruV_432,312,reverse,Cruci_CruV_432,CDS,Geneious
putative ORF,Cruci_CruV_432,312,forward,Cruci_CruV_432,CDS,Geneious
putative ORF,Cruci_CruV_432,306,forward,Cruci_CruV_432,CDS,Geneious
putative ORF,Cruci_CruV_433,672,reverse,Cruci_CruV_433,CDS,Geneious
putative ORF,Cruci_CruV_433,354,reverse,Cruci_CruV_433,CDS,Geneious
putative ORF,Cruci_CruV_434,636,reverse,Cruci_CruV_434,CDS,Geneious
putative ORF,Cruci_CruV_435,624,forward,Cruci_CruV_435,CDS,Geneious
putative ORF,Cruci_CruV_435,411,reverse,Cruci_CruV_435,CDS,Geneious
putative ORF,Cruci_CruV_435,384,forward,Cruci_CruV_435,CDS,Geneious
putative ORF,Cruci_CruV_435,357,reverse,Cruci_CruV_435,CDS,Geneious
putative ORF,Cruci_CruV_435,306,forward,Cruci_CruV_435,CDS,Geneious
putative ORF,Cruci_CruV_437,552,reverse,Cruci_CruV_437,CDS,Geneious
putative ORF,Cruci_CruV_437,384,reverse,Cruci_CruV_437,CDS,Geneious
putative ORF,Cruci_CruV_437,339,forward,Cruci_CruV_437,CDS,Geneious
putative ORF,Cruci_CruV_438,525,forward,Cruci_CruV_438,CDS,Geneious
putative ORF,Cruci_CruV_438,411,reverse,Cruci_CruV_438,CDS,Geneious
putative ORF,Cruci_CruV_438,300,forward,Cruci_CruV_438,CDS,Geneious
putative ORF,Cruci_CruV_439,828,forward,Cruci_CruV_439,CDS,Geneious
putative ORF,Cruci_CruV_439,447,reverse,Cruci_CruV_439,CDS,Geneious
putative ORF,Cruci_CruV_439,351,reverse,Cruci_CruV_439,CDS,Geneious
putative ORF,Cruci_CruV_439,321,forward,Cruci_CruV_439,CDS,Geneious
putative ORF,Cruci_CruV_440,456,reverse,Cruci_CruV_440,CDS,Geneious
putative ORF,Cruci_CruV_440,393,forward,Cruci_CruV_440,CDS,Geneious
putative ORF,Cruci_CruV_440,375,forward,Cruci_CruV_440,CDS,Geneious
putative ORF,Cruci_CruV_440,366,reverse,Cruci_CruV_440,CDS,Geneious
putative ORF,Cruci_CruV_441,441,reverse,Cruci_CruV_441,CDS,Geneious
putative ORF,Cruci_CruV_441,300,forward,Cruci_CruV_441,CDS,Geneious
putative ORF,Cruci_CruV_442,492,forward,Cruci_CruV_442,CDS,Geneious
putative ORF,Cruci_CruV_442,381,reverse,Cruci_CruV_442,CDS,Geneious
putative ORF,Cruci_CruV_442,351,reverse,Cruci_CruV_442,CDS,Geneious
putative ORF,Cruci_CruV_443,756,forward,Cruci_CruV_443,CDS,Geneious
putative ORF,Cruci_CruV_443,348,forward,Cruci_CruV_443,CDS,Geneious
putative ORF,Cruci_CruV_443,306,reverse,Cruci_CruV_443,CDS,Geneious
putative ORF,Cruci_CruV_444,723,forward,Cruci_CruV_444,CDS,Geneious
putative ORF,Cruci_CruV_445,693,forward,Cruci_CruV_445,CDS,Geneious
putative ORF,Cruci_CruV_445,477,reverse,Cruci_CruV_445,CDS,Geneious
putative ORF,Cruci_CruV_445,306,reverse,Cruci_CruV_445,CDS,Geneious
putative ORF,Cruci_CruV_446,840,reverse,Cruci_CruV_446,CDS,Geneious
putative ORF,Cruci_CruV_446,447,forward,Cruci_CruV_446,CDS,Geneious
putative ORF,Cruci_CruV_446,351,forward,Cruci_CruV_446,CDS,Geneious
putative ORF,Cruci_CruV_447,675,reverse,Cruci_CruV_447,CDS,Geneious
putative ORF,Cruci_CruV_447,588,reverse,Cruci_CruV_447,CDS,Geneious
putative ORF,Cruci_CruV_447,450,forward,Cruci_CruV_447,CDS,Geneious
putative ORF,Cruci_CruV_448,651,forward,Cruci_CruV_448,CDS,Geneious
putative ORF,Cruci_CruV_448,375,forward,Cruci_CruV_448,CDS,Geneious
putative ORF,Cruci_CruV_449,684,reverse,Cruci_CruV_449,CDS,Geneious
putative ORF,Cruci_CruV_449,411,forward,Cruci_CruV_449,CDS,Geneious
putative ORF,Cruci_CruV_449,348,reverse,Cruci_CruV_449,CDS,Geneious
putative ORF,Cruci_CruV_450,372,reverse,Cruci_CruV_450,CDS,Geneious
putative ORF,Cruci_CruV_450,348,reverse,Cruci_CruV_450,CDS,Geneious
putative ORF,Cruci_CruV_451,666,forward,Cruci_CruV_451,CDS,Geneious
putative ORF,Cruci_CruV_451,543,forward,Cruci_CruV_451,CDS,Geneious
putative ORF,Cruci_CruV_451,516,forward,Cruci_CruV_451,CDS,Geneious
putative ORF,Cruci_CruV_451,468,reverse,Cruci_CruV_451,CDS,Geneious
putative ORF,Cruci_CruV_451,351,reverse,Cruci_CruV_451,CDS,Geneious
putative ORF,Cruci_CruV_452,636,forward,Cruci_CruV_452,CDS,Geneious
putative ORF,Cruci_CruV_452,564,reverse,Cruci_CruV_452,CDS,Geneious
putative ORF,Cruci_CruV_452,516,forward,Cruci_CruV_452,CDS,Geneious
putative ORF,Cruci_CruV_452,477,forward,Cruci_CruV_452,CDS,Geneious
putative ORF,Cruci_CruV_452,393,forward,Cruci_CruV_452,CDS,Geneious
putative ORF,Cruci_CruV_452,336,reverse,Cruci_CruV_452,CDS,Geneious
putative ORF,Cruci_CruV_452,330,reverse,Cruci_CruV_452,CDS,Geneious
putative ORF,Cruci_CruV_453,444,forward,Cruci_CruV_453,CDS,Geneious
putative ORF,Cruci_CruV_453,309,reverse,Cruci_CruV_453,CDS,Geneious
putative ORF,Cruci_CruV_454,444,forward,Cruci_CruV_454,CDS,Geneious
putative ORF,Cruci_CruV_454,312,reverse,Cruci_CruV_454,CDS,Geneious
putative ORF,Cruci_CruV_455,444,forward,Cruci_CruV_455,CDS,Geneious
putative ORF,Cruci_CruV_455,309,reverse,Cruci_CruV_455,CDS,Geneious
putative ORF,Cruci_CruV_456,444,forward,Cruci_CruV_456,CDS,Geneious
putative ORF,Cruci_CruV_456,309,reverse,Cruci_CruV_456,CDS,Geneious
putative ORF,Cruci_CruV_457,549,reverse,Cruci_CruV_457,CDS,Geneious
putative ORF,Cruci_CruV_458,720,forward,Cruci_CruV_458,CDS,Geneious
putative ORF,Cruci_CruV_458,681,forward,Cruci_CruV_458,CDS,Geneious
putative ORF,Cruci_CruV_458,393,reverse,Cruci_CruV_458,CDS,Geneious
putative ORF,Cruci_CruV_458,390,forward,Cruci_CruV_458,CDS,Geneious
putative ORF,Cruci_CruV_458,312,reverse,Cruci_CruV_458,CDS,Geneious
putative ORF,Cruci_CruV_458,306,reverse,Cruci_CruV_458,CDS,Geneious
putative ORF,Cruci_CruV_459,1428,forward,Cruci_CruV_459,CDS,Geneious
putative ORF,Cruci_CruV_460,387,reverse,Cruci_CruV_460,CDS,Geneious
putative ORF,Cruci_CruV_460,387,reverse,Cruci_CruV_460,CDS,Geneious
putative ORF,Cruci_CruV_461,474,reverse,Cruci_CruV_461,CDS,Geneious
putative ORF,Cruci_CruV_461,375,reverse,Cruci_CruV_461,CDS,Geneious
putative ORF,Cruci_CruV_461,327,forward,Cruci_CruV_461,CDS,Geneious
putative ORF,Cruci_CruV_462,>450,reverse,Cruci_CruV_462,CDS,Geneious
putative ORF,Cruci_CruV_462,>360,forward,Cruci_CruV_462,CDS,Geneious
putative ORF,Cruci_CruV_462,>312,reverse,Cruci_CruV_462,CDS,Geneious
putative ORF,Cruci_CruV_464,714,reverse,Cruci_CruV_464,CDS,Geneious
putative ORF,Cruci_CruV_464,681,reverse,Cruci_CruV_464,CDS,Geneious
putative ORF,Cruci_CruV_464,450,forward,Cruci_CruV_464,CDS,Geneious
putative ORF,Cruci_CruV_464,438,reverse,Cruci_CruV_464,CDS,Geneious
putative ORF,Cruci_CruV_464,321,forward,Cruci_CruV_464,CDS,Geneious
putative ORF,Cruci_CruV_464,300,forward,Cruci_CruV_464,CDS,Geneious
putative ORF,Cruci_CruV_465,471,reverse,Cruci_CruV_465,CDS,Geneious
putative ORF,Cruci_CruV_465,372,reverse,Cruci_CruV_465,CDS,Geneious
putative ORF,Cruci_CruV_465,312,forward,Cruci_CruV_465,CDS,Geneious
putative ORF,Cruci_CruV_466,606,forward,Cruci_CruV_466,CDS,Geneious
putative ORF,Cruci_CruV_466,519,reverse,Cruci_CruV_466,CDS,Geneious
putative ORF,Cruci_CruV_466,444,reverse,Cruci_CruV_466,CDS,Geneious
putative ORF,Cruci_CruV_466,390,reverse,Cruci_CruV_466,CDS,Geneious
putative ORF,Cruci_CruV_467,513,forward,Cruci_CruV_467,CDS,Geneious
putative ORF,Cruci_CruV_467,387,forward,Cruci_CruV_467,CDS,Geneious
putative ORF,Cruci_CruV_469,447,reverse,Cruci_CruV_469,CDS,Geneious
putative ORF,Cruci_CruV_470,450,forward,Cruci_CruV_470,CDS,Geneious
putative ORF,Cruci_CruV_470,336,forward,Cruci_CruV_470,CDS,Geneious
putative ORF,Cruci_CruV_472,729,forward,Cruci_CruV_472,CDS,Geneious
putative ORF,Cruci_CruV_472,465,reverse,Cruci_CruV_472,CDS,Geneious
putative ORF,Cruci_CruV_474,756,reverse,Cruci_CruV_474,CDS,Geneious
putative ORF,Cruci_CruV_474,309,forward,Cruci_CruV_474,CDS,Geneious
putative ORF,Cruci_CruV_475,1026,forward,Cruci_CruV_475,CDS,Geneious
putative ORF,Cruci_CruV_475,456,reverse,Cruci_CruV_475,CDS,Geneious
putative ORF,Cruci_CruV_475,348,reverse,Cruci_CruV_475,CDS,Geneious
putative ORF,Cruci_CruV_475,312,reverse,Cruci_CruV_475,CDS,Geneious
putative ORF,Cruci_CruV_476,435,reverse,Cruci_CruV_476,CDS,Geneious
putative ORF,Cruci_CruV_476,420,reverse,Cruci_CruV_476,CDS,Geneious
putative ORF,Cruci_CruV_477,411,forward,Cruci_CruV_477,CDS,Geneious
putative ORF,Cruci_CruV_478,900,forward,Cruci_CruV_478,CDS,Geneious
putative ORF,Cruci_CruV_478,444,forward,Cruci_CruV_478,CDS,Geneious
putative ORF,Cruci_CruV_478,327,forward,Cruci_CruV_478,CDS,Geneious
putative ORF,Cruci_CruV_480,1086,reverse,Cruci_CruV_480,CDS,Geneious
putative ORF,Cruci_CruV_480,456,reverse,Cruci_CruV_480,CDS,Geneious
putative ORF,Cruci_CruV_480,321,forward,Cruci_CruV_480,CDS,Geneious
putative ORF,Cruci_CruV_481,681,reverse,Cruci_CruV_481,CDS,Geneious
putative ORF,Cruci_CruV_481,315,reverse,Cruci_CruV_481,CDS,Geneious
putative ORF,Cruci_CruV_481,315,forward,Cruci_CruV_481,CDS,Geneious
putative ORF,Cruci_CruV_482,537,reverse,Cruci_CruV_482,CDS,Geneious
putative ORF,Cruci_CruV_482,501,forward,Cruci_CruV_482,CDS,Geneious
putative ORF,Cruci_CruV_482,444,reverse,Cruci_CruV_482,CDS,Geneious
putative ORF,Cruci_CruV_482,330,forward,Cruci_CruV_482,CDS,Geneious
putative ORF,Cruci_CruV_483,1293,forward,Cruci_CruV_483,CDS,Geneious
putative ORF,Cruci_CruV_483,417,forward,Cruci_CruV_483,CDS,Geneious
putative ORF,Cruci_CruV_483,417,forward,Cruci_CruV_483,CDS,Geneious
putative ORF,Cruci_CruV_483,384,reverse,Cruci_CruV_483,CDS,Geneious
putative ORF,Cruci_CruV_483,315,reverse,Cruci_CruV_483,CDS,Geneious
putative ORF,Cruci_CruV_483,306,reverse,Cruci_CruV_483,CDS,Geneious
putative ORF,Cruci_CruV_484,336,reverse,Cruci_CruV_484,CDS,Geneious
putative ORF,Cruci_CruV_485,828,reverse,Cruci_CruV_485,CDS,Geneious
putative ORF,Cruci_CruV_485,525,reverse,Cruci_CruV_485,CDS,Geneious
putative ORF,Cruci_CruV_485,486,forward,Cruci_CruV_485,CDS,Geneious
putative ORF,Cruci_CruV_485,315,reverse,Cruci_CruV_485,CDS,Geneious
putative ORF,Cruci_CruV_485,312,forward,Cruci_CruV_485,CDS,Geneious
putative ORF,Cruci_CruV_486,939,reverse,Cruci_CruV_486,CDS,Geneious
putative ORF,Cruci_CruV_486,486,reverse,Cruci_CruV_486,CDS,Geneious
putative ORF,Cruci_CruV_486,444,reverse,Cruci_CruV_486,CDS,Geneious
putative ORF,Cruci_CruV_486,303,forward,Cruci_CruV_486,CDS,Geneious
putative ORF,Cruci_CruV_487,552,forward,Cruci_CruV_487,CDS,Geneious
putative ORF,Cruci_CruV_487,450,reverse,Cruci_CruV_487,CDS,Geneious
putative ORF,Cruci_CruV_487,315,reverse,Cruci_CruV_487,CDS,Geneious
putative ORF,Cruci_CruV_488,660,reverse,Cruci_CruV_488,CDS,Geneious
putative ORF,Cruci_CruV_488,654,forward,Cruci_CruV_488,CDS,Geneious
putative ORF,Cruci_CruV_488,543,reverse,Cruci_CruV_488,CDS,Geneious
putative ORF,Cruci_CruV_490,885,reverse,Cruci_CruV_490,CDS,Geneious
putative ORF,Cruci_CruV_491,480,forward,Cruci_CruV_491,CDS,Geneious
putative ORF,Cruci_CruV_491,474,reverse,Cruci_CruV_491,CDS,Geneious
putative ORF,Cruci_CruV_491,375,forward,Cruci_CruV_491,CDS,Geneious
putative ORF,Cruci_CruV_492,597,forward,Cruci_CruV_492,CDS,Geneious
putative ORF,Cruci_CruV_492,435,reverse,Cruci_CruV_492,CDS,Geneious
putative ORF,Cruci_CruV_492,396,reverse,Cruci_CruV_492,CDS,Geneious
putative ORF,Cruci_CruV_492,324,reverse,Cruci_CruV_492,CDS,Geneious
putative ORF,Cruci_CruV_492,303,reverse,Cruci_CruV_492,CDS,Geneious
putative ORF,Cruci_CruV_493,1251,forward,Cruci_CruV_493,CDS,Geneious
putative ORF,Cruci_CruV_493,603,reverse,Cruci_CruV_493,CDS,Geneious
putative ORF,Cruci_CruV_493,453,forward,Cruci_CruV_493,CDS,Geneious
putative ORF,Cruci_CruV_493,321,forward,Cruci_CruV_493,CDS,Geneious
putative ORF,Cruci_CruV_494,651,reverse,Cruci_CruV_494,CDS,Geneious
putative ORF,Cruci_CruV_494,501,forward,Cruci_CruV_494,CDS,Geneious
putative ORF,Cruci_CruV_494,417,reverse,Cruci_CruV_494,CDS,Geneious
putative ORF,Cruci_CruV_494,333,forward,Cruci_CruV_494,CDS,Geneious
putative ORF,Cruci_CruV_494,333,reverse,Cruci_CruV_494,CDS,Geneious
putative ORF,Cruci_CruV_495,357,reverse,Cruci_CruV_495,CDS,Geneious
putative ORF,Cruci_CruV_495,354,forward,Cruci_CruV_495,CDS,Geneious
putative ORF,Cruci_CruV_495,321,forward,Cruci_CruV_495,CDS,Geneious
putative ORF,Cruci_CruV_496,1275,reverse,Cruci_CruV_496,CDS,Geneious
putative ORF,Cruci_CruV_496,381,reverse,Cruci_CruV_496,CDS,Geneious
putative ORF,Cruci_CruV_496,348,reverse,Cruci_CruV_496,CDS,Geneious
putative ORF,Cruci_CruV_496,315,reverse,Cruci_CruV_496,CDS,Geneious
putative ORF,Cruci_CruV_497,399,forward,Cruci_CruV_497,CDS,Geneious
putative ORF,Cruci_CruV_498,825,reverse,Cruci_CruV_498,CDS,Geneious
putative ORF,Cruci_CruV_498,489,reverse,Cruci_CruV_498,CDS,Geneious
putative ORF,Cruci_CruV_498,396,forward,Cruci_CruV_498,CDS,Geneious
putative ORF,Cruci_CruV_499,>869,forward,Cruci_CruV_499,CDS,Geneious
putative ORF,Cruci_CruV_499,1017,forward,Cruci_CruV_499,CDS,Geneious
putative ORF,Cruci_CruV_499,573,forward,Cruci_CruV_499,CDS,Geneious
putative ORF,Cruci_CruV_499,309,reverse,Cruci_CruV_499,CDS,Geneious
putative ORF,Cruci_CruV_501,966,forward,Cruci_CruV_501,CDS,Geneious
putative ORF,Cruci_CruV_501,552,reverse,Cruci_CruV_501,CDS,Geneious
putative ORF,Cruci_CruV_501,306,forward,Cruci_CruV_501,CDS,Geneious
putative ORF,Cruci_CruV_501,306,reverse,Cruci_CruV_501,CDS,Geneious
putative ORF,Cruci_CruV_503,924,forward,Cruci_CruV_503,CDS,Geneious
putative ORF,Cruci_CruV_503,447,reverse,Cruci_CruV_503,CDS,Geneious
putative ORF,Cruci_CruV_503,312,reverse,Cruci_CruV_503,CDS,Geneious
putative ORF,Cruci_CruV_504,522,reverse,Cruci_CruV_504,CDS,Geneious
putative ORF,Cruci_CruV_504,477,forward,Cruci_CruV_504,CDS,Geneious
putative ORF,Cruci_CruV_505,678,reverse,Cruci_CruV_505,CDS,Geneious
putative ORF,Cruci_CruV_505,411,reverse,Cruci_CruV_505,CDS,Geneious
putative ORF,Cruci_CruV_505,393,forward,Cruci_CruV_505,CDS,Geneious
putative ORF,Cruci_CruV_505,339,forward,Cruci_CruV_505,CDS,Geneious
putative ORF,Cruci_CruV_505,339,reverse,Cruci_CruV_505,CDS,Geneious
putative ORF,Cruci_CruV_505,330,forward,Cruci_CruV_505,CDS,Geneious
putative ORF,Cruci_CruV_505,327,forward,Cruci_CruV_505,CDS,Geneious
putative ORF,Cruci_CruV_505,321,reverse,Cruci_CruV_505,CDS,Geneious
putative ORF,Cruci_CruV_506,678,reverse,Cruci_CruV_506,CDS,Geneious
putative ORF,Cruci_CruV_506,411,reverse,Cruci_CruV_506,CDS,Geneious
putative ORF,Cruci_CruV_506,393,forward,Cruci_CruV_506,CDS,Geneious
putative ORF,Cruci_CruV_506,339,forward,Cruci_CruV_506,CDS,Geneious
putative ORF,Cruci_CruV_506,339,reverse,Cruci_CruV_506,CDS,Geneious
putative ORF,Cruci_CruV_506,330,forward,Cruci_CruV_506,CDS,Geneious
putative ORF,Cruci_CruV_506,327,forward,Cruci_CruV_506,CDS,Geneious
putative ORF,Cruci_CruV_506,321,reverse,Cruci_CruV_506,CDS,Geneious
putative ORF,Cruci_CruV_507,576,reverse,Cruci_CruV_507,CDS,Geneious
